title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Agriculture : les canons à grêle de plus en plus contestés	Depuis une centaine d’années, le canon à grêle permet de protéger les récoltes. Mais depuis quelques temps, il est de plus en plus contesté. Certains dénoncent le fait qu’il empêche la pluie de tomber.Des orages arrivant sur les parcelles à Beaumont-de-Lomagne (Tarn-et-Garonne), déviés par des canons anti-grêle, ce céréalier, élu du Tarn-et-Garonne en a été témoin. Mais il s’en plaint, car ils empêchent la pluie de tomber. “Il y a toujours eu de la grêle et des dégâts (…), nous les agriculteurs, on est pratiquement tous assurés. Il vaut mieux un peu de pertes de récoltes mais de la pluie”, explique Jean-Luc Deprince, agriculteur. Un canon pour protéger les récoltes Le mis en cause est un canon anti-grêle, qui permet de repousser la grêle grâce à une onde de choc. Maurice Andral, arboriculteur, réfute l’idée qu’ils empêcheraient la pluie de tomber. “Nous nous sommes servis de ces canons et on a pris 15 millimètres, ce n’est pas les canons qui empêchent la pluie de tomber”, dit-il. Sur les vignes et les vergers, le canon fait partie du dispositif pour protéger les récoltes. Dans le Maine-et-Loire, les canons à grêle ont pourtant été interdits depuis quelques années. Jean-Luc Deprince compte bien obtenir gain de cause, lui aussi. De quoi relancer la guerre fratricide entre agriculteurs et arboriculteurs.	""	France 3	5	30	2023
Agriculture : les cochons Kunekune, des désherbants très efficaces pour les vignes	"Dans un domaine viticole de la côte des Blancs, des cochons nains originaires de Nouvelle-Zélande sont employés pour désherber. Et leur travail, quasiment parfait, séduit les viticulteurs.Plus écolos que les machines, les petits cochons de Nouvelle-Zélande, les Kunekune, désherbent les vignes en arrachant des touffes d’herbe. Ils sont encore plus efficaces que les moutons. \"Les moutons font des choses intéressantes, mais le cochon mange les racines des herbes, et donc l'herbe est complètement détruite. Alors que le mouton va tondre, et l’herbe va finir par repousser\", explique Olivier Zébic, consultant viticole. Il s'agit pour le moment d'une phase expérimentale. Elle a débuté en janvier dernier sur une parcelle de 11 arrhes de la côte des Blancs (Marne). Les viticulteurs sont séduits et veulent faire évoluer leur pratique. Une cuvée spéciale en préparation Les petits cochons sont nés en France et semblent bien acclimatés. C’est Jérôme qui s'occupe d’eux : \"Ils sont très dociles. Le matin je leur apporte un petit peu de compléments alimentaires\". L’expérimentation va durer plusieurs mois avant, peut-être, d’être étendue à l'ensemble du domaine. Il faudra alors beaucoup plus de cochons nains pour désherber les vignes. Peu importe les conclusions de cette innovation, les vignerons sortiront une cuvée spéciale. Pourquoi pas la cuvée Kunekune ?"	""	France 3	2	11	2023
Agriculture : les exploitants incités à mieux assurer leurs parcelles	Les agriculteurs ne sont pas épargnés par les phénomènes climatiques comme la sécheresse, le gel et les fortes pluies. L'État encourage donc les exploitants à contracter des assurances. La réforme de la gestion des risques est entrée en vigueur au début de l'année 2023.À Sonchamp (Yvelines), David Vallée, agriculteur, surveille avec beaucoup d'attention sa parcelle. Ici, le blé commence tout juste à sortir de terre. En juin dernier, son champ avait été entièrement dévasté par un violent orage de grêle. 80 % de son exploitation a été touchée. Il en a eu pour 400 000 euros de pertes, mais son assurance a heureusement remboursé près de la moitié de cette somme. Seulement 17 % des surfaces agricoles assurées Aujourd'hui, seulement 17 % des surfaces agricoles sont assurées. C'est trop peu aux yeux de l'État, qui veut inciter la profession à mieux se protéger. Alors, il augmente jusqu'à 70 % sa prise en charge des frais d'assurance depuis janvier. Grêle, gel ou sécheresse : avec le réchauffement climatique, les sinistres sont de plus en plus fréquents. Face à ces aléas, il est urgent de pousser les agriculteurs à s'assurer, selon Joël Limouzin de la FNSEA, un syndicat d'agriculteurs. De son côté, Fabien Varet, maraîcher, explique que le coût de ces assurances peut être trop important pour les exploitants.	""	France 3	2	27	2023
Agriculture : les gelées inquiètent les arboriculteurs	"Les gelées ont fait leur retour dans la nuit du 3 au 4 avril. Ces gelées tardives inquiètent les arboricultures qui craignent pour leurs récoltes. Dans le Bas-Rhin, Thomas Burger a mis en place différents dispositifs pour contrer le froid. Reportage.La nuit du 3 au 4 avril a été froide et à très haut risque pour les vergers. Ils sont éclairés par des centaines de bougies. Ce dispositif anti-gel doit permettre de gagner deux petits degrés dans les cultures. Thomas Burger, arboriculteur dans le Bas-Rhin, indique : \"On est sur une nuit dangereuse. […] Lorsqu’on est sur une gelée qui va approcher au petit matin des -3°C, ces deux degrés vont être salvateurs pour les futures poires.\" Il est impossible de protéger les 60 hectares de vergers. Les parcelles les plus exposées et les variétés les plus sensibles sont privilégiées. Eviter 350 000 euros de pertes Les yeux rivés sur le thermomètre et le chalumeau en main, l’équipe s’adapte en permanence à l’évolution de la situation. Des amis sont venus donner un coup de main. \"C’est une course contre la montre. […] Quand on voit les bourgeons qui commencent à geler, on essaye d’accélérer\", témoigne Jean-Daniel Edighoffer, un bénévole. Outre les bougies, un ventilateur anti-gel a été installée. Cet arsenal très couteux permettrait d’éviter 350 000 euros de pertes de l’an dernier. Le combat n’est peut-être pas gagné, mais l’essentiel a surement été sauvé cette nuit."	""	France 3	4	4	2023
Agriculture : les moissons de blé retardées à cause des intempéries	"Les intempéries des dernières semaines dans le Nord de la France compliquent les moissons. Celles-ci ont pris du retard ou sont inachevées. Les producteurs de blé s'inquiètent pour leur récolte et pour la qualité de leurs céréales.Des champs de blé détrempés, trop humides pour y faire passer une moissonneuse. Résultat : une récolte qui germe sur pied et des pertes annoncées. \"Ça va impacter la qualité et c'est des blés qui iront en alimentation animale. Donc, il y aura forcément une décote sur les prix pour l'agriculteur et des coûts de séchage en plus qui vont impacter son résultat\", témoigne Stéphanie Bernard, céréalière. Avec les intempéries des dernières semaines, impossible de terminer les moissons dans plusieurs régions. Il y a urgence dans l'Aisne En Bretagne, près de la moitié du blé n'a pas été récolté, c'est 42 % en Normandie et 28 % dans les Hauts-de-France, la région la plus productrice. Dans l'Aisne, il y a urgence : quinze hectares attendent encore d'être moissonnés. \"On va être certainement au-delà des limites raisonnables pour travailler, parce qu'il va falloir mettre les moyens nécessaires pour récolter l'ensemble\", redoute Charlotte Vassant, agricultrice et présidente de l'Union syndicale agricole de l'Aisne."	""	France 3	8	7	2023
Agriculture : les producteurs de fruits et légumes appellent à consommer français	"Les tarifs des fruits et légumes ont augmenté en moyenne de 16% sur un an. Une situation qui entraine une baisse de la consommation et laisse certains producteurs avec une surproduction.Sur le marché du Grau-du-Roi (Gard), les fruits et légumes sont majoritairement français, même si les clients ne font pas tous attention. \"Je ne veux pas payer 2 ou 3 euros le kilo de pêches ou de fruits\", déclare une cliente. Une revendeuse a subi l’inflation : \"C’est un peu plus cher que les autres années, entre 10 % et 20 %\", estime-t-elle. Des invendus en stock La météo a été bonne : ainsi, l’offre dépasse la demande. Mais les producteurs ne sont pas en situation de force pour maintenir leur prix. Résultat : des invendus. Un producteur de pêches a dans ses frigos deux fois plus de stock que d’habitude. \"On a trois ou quatre jours pour les vendre\", explique-t-il. Pendant deux ans, les fruits et légumes français avaient pris plus de place sur le marché, profitant des mauvaises saisons en Espagne. Mais ce n’est plus le cas. Désormais, les producteurs appellent à privilégier leurs produits."	Thomas Horeau	France 2	7	28	2023
Agriculture : les producteurs de pommes demandent à la grande distribution de mieux les rémunérer	"Samedi 14 janvier, des producteurs de pommes ont mené plusieurs actions, notamment en arrachant leurs arbres. Ils demandent à la grande distribution d'augmenter de 20 centimes par kilo le prix d'achat aux producteurs.Des pommiers ont été arrachés à la pelleteuse, dans le Tarn, samedi 14 janvier. D'autres ont été tronçonnés à la chaîne, près de Limoges, en Haute-Vienne. Acculés par la flambée des coûts, de nombreux producteurs ont jeté l'éponge. \"Ce n’était pas le but, j’aurais préféré le transmettre à mes enfants ou à un collègue\", témoigne Rémi Gibaud, arboriculteur. Les coûts des emballages, de l’engrais ou de l'électricité explosent, sans être pour autant répercutés sur les prix des pommes. Les consommateurs affichent leur soutien Partout en France, les producteurs se mobilisent, notamment à Angers (Maine-et-Loire), pour une opération étiquetage dans une grande surface. Ils demandent à la grande distribution de les payer 20 centimes de plus par kilo pour survivre. Les consommateurs affichent souvent leur soutien. \"On a tout ce qu'il faut en France. On va chercher ailleurs, c'est ridicule\", regrette une femme."	""	France 3	1	14	2023
Agriculture : les questions que se posent les enfants	Alors que le Salon de l’agriculture bat son plein à Paris, la rubrique “On vous répond” est allé tendre le micro aux plus jeunes pour répondre à leurs interrogations. Maeva Damoy était sur le plateau du 13 heures pour apporter ses réponses.“Combien de litres de lait font les vaches par an ?”, se demande Hussein, 10 ans. “Une vache laitière en moyenne produit 28 L de lait par jour et pendant 10 mois”, répond Maeva Damoy avant de procéder à un calcul pour arriver à 8 400 litres par an par vache. À noter que celle qui produit le plus de lait est la Prim’Holstein avec sa robe noire et blanche. Kylian, 11 ans, s’interroge sur l’avenir en se demandant si avec le réchauffement climatiques, les animaux d’élevage auront encore de l’herbe à brouter. Une préoccupation réelle, car ”aujourd'hui, déjà, c'est compliqué de récolter l'herbe pour faire du foin”, avance la journaliste. Les éleveurs tentent donc de privilégier le pâturage hivernal. 1871 euros nets par mois après impôts Julia, 9 ans, se préoccupe elle du bien-être des agriculteurs se demandant si leur métier est “difficile”. Maeva Damoy évoque “un métier à vocation” avec “beaucoup de travail, pas trop valorisé”. “En moyenne, un agriculteur gagne 1 871 euros net par mois après impôts”, malgré un travail en continu, sans jour de repos. C’est d’ailleurs la question de Liana, 11 ans, qui se demande si les agriculteurs ont des vacances. “Pas facile pour les 389 000 agriculteurs de France de partir en vacances pour se reposer et laisser leurs bêtes ou leurs exploitations”, répond la journaliste. Un service de remplacement existe, mais il faut le payer. “Seul un agriculteur sur 5 s'offre ce service aujourd'hui”, conclut-elle.	Thomas Horeau	France 2	3	1	2023
Agriculture : les retraités appelés en renfort dans les vignes en raison du manque de saisonniers	"Pour les exploitants agricoles, trouver des saisonniers relève du casse-tête. En Ardèche, certains ont décidé de faire appel à des retraités.À Saint-Péray (Ardèche), Jacky est un saisonnier pas tout à fait comme les autres : il est retraité. L’ancien gendarme se dit heureux de travailler la vigne. \"C’est là qu’on en profite. On est surtout une bande de copains, c’est pour ça\", confie-t-il. Sur cette exploitation, presque tous les saisonniers sont retraités. L’occasion pour eux d’arrondir les fins de mois. Les jeunes se font rares Les taches ne sont pas toujours simples avec la chaleur, mais la motivation est là. La responsable du vignoble, Joëlle Cornut-Chauvinc, est soulagée de pouvoir compter sur eux. \"Je suis très heureuse de pouvoir avoir ce personnel, parce que sur 22 hectares de vignes, il faut pouvoir assumer ce travail. J’aimerais pouvoir embaucher des plus jeunes, ou des gens qui pointent à Pôle emploi, mais je vous avoue sincèrement que nous sommes en difficulté\", dit-elle. En viticulture et arboriculture, les candidatures se font en effet rares, et les jeunes aux abonnés absents."	""	France 3	6	10	2023
Agriculture : les éleveurs de poules pondeuses durcissent le ton	"Pour les éleveurs de poules pondeuses, le prix de l’œuf n’est pas assez élevé pour qu’ils puissent se rémunérer. Une centaine d’entre eux a suspendu les ventes en signe de protestation.\"Ces œufs ne rémunèrent pas les éleveurs.\" David Léger, éleveur de poules pondeuses, veut alerter les consommateurs. \"Sur les œufs bio, non seulement le travail n’est pas rémunéré mais on perd de la trésorerie tous les jours\", explique-t-il. Les éleveurs de poules pondeuses veulent une revalorisation de 10 % du prix de l’œuf. Producteur près de Rouen (Seine-Maritime), Pierre Godefroy collecte 5 700 œufs par jour, valorisés chacun à un peu plus de 18 centimes. Celui qui a investi 350 000 euros dans son exploitation ne se verse aucun salaire et doit faire face à l’augmentation des charges. Deux jours sans livraison Pour obtenir un prix de vente plus élevé, des centaines d’éleveurs bretons suspendent les livraisons pendant deux jours. \"Si on n’a pas de résultat probant d’ici 15 jours, le mouvement national va se durcir\", estime Patrick Hamon, responsable de la filière œufs pour le syndicat FDSEA des Côtes-d’Armor. La France est le premier producteur en Europe avec plus de 15 milliards d’œufs chaque année."	""	France 3	2	3	2023
Agriculture : manquant de main-d’œuvre, un producteur de fraises propose la cueillette directement au public	"C'est la saison des fraises, mais encore faut-il pouvoir les ramasser dans les champs. En Isère, un producteur manque cruellement de main-d'œuvre. Alors il propose aux consommateurs de venir eux-mêmes cueillir leurs fraises.Un champ foisonne de petites mains qui récoltent des fraises une à une. Il ne s’agit pas de saisonniers mais d’habitants de la région qui viennent acheter leurs fraises. Une activité physique, mais les ramasseurs d’un jour y trouvent leur compte. \"Ça tire un peu dans le dos, mais le jeu en vaut la chandelle\", avoue une femme. Marc Bardin, producteur de fraises, n’a pas trouvé assez de saisonniers cette année : il en a seulement 4 alors qu’il lui en faudrait au moins une dizaine. Le producteur inquiet pour l’avenir de l’exploitation Marc Bardin espère ainsi sauver sa récolte grâce au public, car avec les orages, les fruits doivent être ramassés rapidement. L’exploitation survit aussi grâce à une poignée de fidèles saisonniers qui viennent prêter main forte comme Gérard Paquet, 69 ans. \"Ça me maintient en forme et puis accessoirement, ça me rapporte un peu d’argent\", explique-t-il. Mais le producteur reste inquiet pour l’avenir de son exploitation."	""	France 3	6	9	2023
Agriculture : quand les paysans se mettent aux panneaux photovoltaïques	"De plus en plus d’agriculteurs installent des panneaux solaires dans leurs champs. Un moyen de protéger leurs cultures contre les aléas climatiques mais aussi de produire de l’énergie.À Loriol (Drôme), des panneaux solaires flottent au-dessus de cerisiers. En quelques années, les arbres ont tout connu : grêle, gel, sécheresse. Alors l’an dernier, Adrien Clerc a fait installer des panneaux pour les protéger. \"Le moment où il y a le plus d’ensoleillement l’été, les panneaux se mettent en tracking pour rechercher un maximum le soleil donc nous, à l’intérieur de notre champ, on aura un maximum d’ombres qui fait que l’arbre sera protégé au maximum\", explique-t-il. Une installation financée par une entreprise L’agriculteur bénéficie gratuitement des panneaux. Produire de l’électricité tout en améliorant les rendements agricoles, c’est l’objectif de l’entreprise qui les a financés. \"C’est le partage de la lumière, priorité à la plante et ensuite production d’électricité\", précise Cécile Magherini, directrice de Sun’Agri. Forts de résultats encourageants, trois hectares de panneaux solaires ont été installés sur le site."	""	France 3	2	26	2023
Agriculture : quand l’herbe protège les cultures	Les températures ont baissé en France après la canicule. Mais comment limiter les effets de la sécheresse contre les cultures françaises ?Ce sont des plantes semées ou sauvages qui occupent les sols dans les vignes ou dans les champs. C'est le couvert végétal, technique ancestrale pour faire face au réchauffement climatique. Dans une parcelle viticole en Champagne, les raisins sont prêts à être vendangés. “Cela vient protéger le sol, comme un vêtement viendrait protéger la peau”, souligne un agriculteur. Grâce aux racines des plantes, l’eau va s’infiltrer plus facilement dans les sols et lutter contre la sécheresse. Moins d’engrais possible Là où il y a des couverts, la terre n’est pas craquelée et en pleine forme. Mais cela demande plus de travail. Il faut trouver les bonnes variétés pour éviter que les plantes semées rentrent en concurrence avec les vignes. Le couvert végétal est aussi utilisé pour les céréales. “Je vais planter des légumineuses et puis un peu de radis chinois pour la structuration du sol”, avance Thierry Beauvais, agriculteur dans la Nièvre. Il n’a pas observé une amélioration significative, mais les bénéfices sont ailleurs, notamment de remplacer les machines.	Elsa Pallot	France 2	8	29	2023
Agriculture : un puissant herbicide pour les céréaliers bientôt interdit	"Après les producteurs de betteraves, ce sont les céréaliers qui doivent revoir leur modèle de culture. En effet, l'herbicide qu'ils utilisent, le S-métolachlore, devrait bientôt être interdit. L'Agence de sécurité sanitaire (Anses) pointe les risques de contamination des eaux souterraines avec un impact sur la qualité de l'eau potable.Dans un mois et demi, Freddy Chauvin sèmera 46 hectares de maïs à Saujon (Charentes-Maritimes). Il ajoutera un kilo d’herbicide par hectare. Mais bientôt, il devra se passer d’un herbicide puissant : le S-métolachlore. En effet, pour l’Agence de sécurité sanitaire (Anses), ce produit pénètre dans le sol, puis dans les nappes phréatiques. \"En 2021, on l’a détecté dans toutes les eaux superficielles et dans plus de 30 % des eaux potabilisées dans des normes supérieures à la potabilité\", explique Arnaud Clugery, de l’association Eau et Rivières de Bretagne. Le désherbage mécanique, une solution viable ? Pour le remplacer, il faudra un autre herbicide, ou un désherbage mécanique. Mais \"une partie des agriculteurs ne vont pas avoir une herbineuse, une houe rotative ou une herse étrille pour assurer le désherbage\", selon Xavier Reboud, directeur de recherche en agroécologie à l’Inrae. Les céréaliers ont encore un an pour trouver une autre solution que le S-métolachlore."	""	France 3	2	15	2023
Agriculture : une plateforme permet aux agriculteurs de louer leurs hangars	"Joris Baco, un jeune entrepreneur, a lancé monhangar.fr. Cette plateforme en ligne permet à des agriculteurs de valoriser leurs hangars inoccupés en les louant. Rencontre.\"Notre idée pour la France, c’est d’améliorer les revenus de nos agriculteurs en leur proposant de louer leur espace de stockage dans leurs hangars\", indique Joris Baco, fondateur de monhangar.fr. L’entrepreneur a créé une plateforme qui met en contact des agriculteurs avec tous ceux qui ont des choses à stocker. L’inscription sur la plateforme est gratuite, tous les frais sont facturés au locataire. Près d’Amiens (Somme), Alain Quentin, un agriculteur à la retraite, loue son hangar à quatre locataires. Cette opération lui rapporte environ 500 euros par mois. \"C’est un complément, on a des petites retraites, nous les anciens cultivateurs\", fait savoir le retraité. D’autres activités à la ferme D’autres occasions permettent aux Citadins d’aller à la ferme. \"Profitez des vacances de Pâques pour emmener vos enfants voir les animaux. Vous trouverez tous les éleveurs qui accueillent sur le site ‘Bienvenue à la ferme’\", fait savoir Valérie Heurtel, sur le plateau du 13 Heures. En outre, il est possible d’accompagner des éleveurs lors de la transhumance. La journaliste explique : \"La transhumance c’est le départ en vacances pour des milliers de chèvres de brebis. Direction la montagne. Elles vont brouter l’herbe bien grasse et nous faire du bon fromage.\" Enfin, il est possible de ramasser des fraises directement dans les champs."	Thomas Horeau	France 2	3	27	2023
Agriculture : une réforme des assurances récolte protège les agriculteurs	"Perturbée par des phénomènes climatiques, l’année 2022 aura été rude pour certains agriculteurs non assurés. Pour les pousser à souscrire à une couverture, une réforme assure mieux leur sécurité.Nicolas Chansault est maraîcher dans les Deux-Sèvres. L’an dernier, son exploitation a subi un violent orage : \"On a pris des grêlons pendant un quart d’heure qui était de la taille d’une balle de golf à peu près\". Sur les fraisiers, on a perdu 90% de notre production en l’espace d’un quart d’heure. Des pertes considérables représentant près de 70 000 euros, il n’avait pas les moyens de d’assurer : \"On a décidé d’arrêter de s’assurer parce que les assurances augmentaient de plus en plus. Il y a dix ans, on était à 1 200 euros de l’hectare, et là, on est à 2 000 euros.\" Une réforme des assurances Nicolas n’a été indemnisé qu’à hauteur de 1 000 euros. Avec la nouvelle réforme d’assurance récolte, il aurait perçu 22 000 euros. Cette réforme vise à mieux protéger l’agriculteur. Entre 20 et 50% de perte, les assurances indemnisent les agriculteurs. Au-dessus, c’est l’Etat qui prend le relais. Une façon de pousser les agriculteurs à s’assurer."	""	France 3	1	7	2023
Agriculture : vers une labellisation du melon de Cavaillons ?	"Le melon de Cavaillon, produit dans le Vaucluse, est l’un des plus réputés en France. Depuis des années, des producteurs tentent d’obtenir le label IGP, un gage de qualité pour les clients.Le melon doit être de type charentais jaune, avec une chair orange et soutenue. Ce cahier des charges pourrait permettre d’obtenir l’Indication géographique protégée (IGP) - melon de Cavaillon. \"Un bon melon de Cavaillon, c’est un melon qui niveau aspect est bien tranché […] avec une écriture régulière et fine. […] Il est fondant, il a du jus\", décrit Ghislain Jean, un producteur de melons du Vaucluse. Une fois récoltés, les 300 tonnes de melons de ce producteur prendront la direction de Nice (Alpes-Maritimes), Rungis (Val-de-Marne) ou encore de la Belgique. Valoriser un savoir-faire Ils sont triés et expédiés depuis un entrepôt. Léa Gerin, la présidente du syndicat des Maîtres Melonniers de Cavaillon, a relancé la démarche pour obtenir le label IGP. C’est une façon de valoriser le produit et un savoir-faire. Dans un restaurant, le melon se cuisine sucré, mais aussi salé. Pour Serge Ghoukassian, un restaurateur du département, l’indication IGP permettra une meilleure traçabilité. En 2022, 3 000 tonnes de melons ont été commercialisées."	""	France 3	6	19	2023
Agriculture : à Dubaï, une ferme verticale au cœur du désert	"Une ferme verticale se trouve dans un lieu plutôt insolite : le désert de Dubaï. On y fait pousser de la laitue batavia ainsi que des épinards. Une agriculture entièrement contrôlée et maîtrisée par les ordinateurs, qui permet de produire durant toute l'année.Dans le désert de Dubaï, au cœur des dunes de sable, se trouve un bâtiment insolite. Ce pourrait être un entrepôt ou une usine, mais il s'agit d'une ferme. À l'intérieur, on trouve des plants aussi précieux que des lingots d'or qui poussent à la verticale. Une culture encore expérimentale. La laitue batavia et les épinards grandissent, nourris par les nutriments contenus dans l'eau. Leurs racines sont blanches, un signe de bonne santé. \"On fournit tout le temps\" Ici, il n'y a pas de terre ou de saison. \"On produit toute l'année, sans cycle, sans rupture. Ici, il n'y pas d'hiver ni d'été, on fournit tout le temps\", explique un employé. Une simple tablette sert à déclencher la lumière. C'est le soleil des plantes. Chaque plant peut donner au moins deux récoltes. Les salades sont belles, et ont du goût. Surtout, elles sont garanties sans pesticides. L'innovation imposée par le désert, c'est l'économie de l'eau. Chaque plant est irrigué par un système qui distribue des gouttes. Une agriculture entièrement contrôlée et maîtrisée par les ordinateurs."	Thomas Horeau	France 2	2	26	2023
Aide au guichet, impression, délai... Mode d'emploi du nouveau timbre rouge en ligne	"L’année 2023 a apporté ses traditionnels changements. Parmi eux, la fin du timbre rouge destiné aux lettres prioritaires. La Poste espère ainsi faire plus de 100 millions d'économies.  Cet ancien postier ne s'y retrouve plus. Il faisait tout en papier. Désormais, pour ses lettres prioritaires, il doit faire en numérique et le moins que l'on puisse dire, c'est qu'il n'est pas très emballé. Il n'est pas le seul à ne pas avoir tout compris. \"Franchement, je ne sais pas comment cela fonctionne\", confie un passant questionné. Pas de panique ! Il est toujours possible de venir au guichet pour être aidé. Les lettres seront alors prises en photo par un agent de La Poste qui aura donc accès à votre lettre prioritaire. Les clients ne trouvent pas cela très rassurant pour la confidentialité. \"Je ne trouve pas ça normal\", affirme l'une d’entre eux. En 2022, une lettre prioritaire coûtait 1,43 euro. En 2023, cette \"e-Lettre rouge\" coûte 1,49 euro. Et si vous voulez envoyer votre lettre en couleur, cela coûte 30 centimes de plus. Mais, grâce à cette dématérialisation, La Poste espère économiser plus de 100 millions d'euros par an."	""	TF1	1	1	2023
Ain : un lynx vient jusque devant la porte de la maison d'un habitant de Leyssard	"Un habitant de Leyssard (Ain) a pu voir de tout près un lynx, qui s'est approché jusque devant la porte de sa maison. Il s'agit d'une femelle qui pourrait être en train de chercher un nouveau territoire. Il y a une cinquantaine de lynx dans l'Ain, soit le tiers de la population française.Le tête-à-tête avec le, ou plutôt la lynx, a eu lieu juste devant la porte de la maison de Romain Barriot à Leyssard (Ain), en lisière de forêt. L'Ain compte une cinquantaine de lynx, le tiers de la population totale en France. Les vidéos qu'a prises Romain Barriot sont une vraie mine d'or pour l'association Apacefs, qui recense les lynx. Un logiciel scanne chaque caractéristique de l'animal et les compare aux individus déjà identifiés. Un lynx inconnu de l'association La femelle filmée par Romain Barriot ne ressort néanmoins dans une aucune base de données. L'aspect général de l'animal et son comportement permettent cependant de tirer quelques conclusions. \"On pense que c'est un lynx qui a moins de deux ans. Un lynx pareil pourrait rechercher un nouveau territoire\", explique Taieb Messeuses, président de l'association Apacefs. Si la jeune lynx est encore dans les parages, peut-être passera-t-elle dans le champ de vision d'appareils photo installés sur les arbres, qui se déclenchent au moindre mouvement. Les chances sont cependant minimes, car pour trouver un territoire inoccupé par d'autres congénères, la caractéristique de l'espèce, une femelle est capable de parcourir 150 kilomètres."	""	France 3	7	20	2023
Aisne : huit membres d'une même famille décèdent dans l'incendie d'une maison	"L'incendie d'une maison dans l'Aisne a ôté la vie à huit membres d'une même famille recomposée, dans la nuit du lundi 6 février. Seul le père a échappé à la mort.Lundi 6 février, des enfants sont venus déposer des fleurs dans une rue en souvenir de l'une de leurs camarades, morte dans un incendie à Charly-sur-Marne (Aisne) avec ses frères et sœurs. Sept enfants âgés de 2 à 14 ans et leur mère sont tous décédés durant la nuit. En allant se coucher, la famille avait laisser tourner le sèche-linge, a indiqué le père de famille. Brûlé au second degré, l'ouvrier-viticole de 40 ans a été secouru par un voisin, pompier volontaire. Transporté à l'hôpital, il est le seul survivant du drame. Ses jours ne seraient plus en danger. La thèse de l'accident privilégiée À la sortie de l'école où étaient scolarisées certains des enfants de la famille recomposée, l'ambiance est pesante. \"On est tous horrifiés\", confie une maman. \"C'était quand même une grande fratrie, ils sont tous passés ici, ils se sont tous vus à un moment ou un autre. Je pense que ça va être très, très compliqué pour les enfants\", confie une autre habitante. Dans la soirée, les enquêteurs s'orientent vers la thèse de l'accident. Les décès auraient été provoqués par l'inhalation de fumées toxiques."	Elsa Pallot	France 2	2	6	2023
Aisne : une mère et ses sept enfants décèdent dans l’incendie de leur maison	"Une mère et ses sept enfants ont péri dans l’incendie de leur maison, lundi 6 février. Le père est gravement brûlé. Le sèche-linge serait en cause.La façade de la maison est noircie par les flammes, l’immeuble placé sous scellé, lundi 6 février. Huit personnes sont décédées dans la nuit dans un logement pavillonnaire de Charly-sur-Marne (Aisne) : sept enfants âgés de 2 à 14 ans, ainsi que leur mère. Seul le conjoint a survécu, mais il est grièvement brûlé et placé sous sédation. Le feu a été très violent et a mobilisé jusqu’à 80 pompiers. L’incendie s’est déclaré dans une petite rue étroite. Peu d’habitants ont vu ou entendu ce qu’il s’est passé. Le sèche-linge aurait pris feu Un habitant perd ses mots lorsqu’il apprend le lourd bilan humain. \"Sept enfants... Je suis bouleversé, là\", dit un riverain. La sidération est partagée dans toute la ville. \"C’est dramatique, c’est horrible ce qu’il se passe. La souffrance va être là pour les parents et pour monsieur, s’il revient à lui sans sa femme et ses enfants. C’est trop horrible\", s’émeut une femme. La piste accidentelle est privilégiée. Selon le conjoint, le sèche-linge aurait pris feu."	Thomas Horeau	France 2	2	6	2023
Aisne : une vendeuse de laine ambulante arpente les villages de campagne	"Quatre ans après avoir fait un AVC, Agnès Bettimburg sillonne les routes de sa région avec une cargaison de pelotes de laine. Si elle n’en vit pas encore, elle suscite l’admiration de ses clients et de ses proches.Au premier coup d’œil sur sa camionnette jaune, on pourrait penser qu’Agnès Bettimburg vient vous distribuer le courrier. Mais si la Picarde arpente les villages de sa campagne, c’est pour une toute autre livraison à ses fidèles clients. Agnès est une vendeuse ambulante de laine dans le département de l’Aisne. Pour comprendre son choix de se lancer dans cette aventure, il faut remonter le fil de sa vie. Surmenée, l’ancienne coiffeuse et auxiliaire de vie a fait un AVC il y a quatre ans. Un déclic pour tout plaquer, acheter 2 500 euros de laine et la vendre à travers ces villages. \"Je me suis dit ça marche c’est bien, ça ne marche pas, tant pis\". Une dizaine de villages par semaine La vendeuse ambulante se rend dans une dizaine de villages par semaine et suscite aujourd’hui l’admiration de ses clients qui espèrent que son petit commerce traverse les crises et les saisons. Elle gagne pour l’instant 300 euros par mois, et a gardé un travail de femme de ménage à mi-temps, par sécurité. Agnès n’a pas l’intention de s’arrêter. Elle souhaite même troquer sa camionnette jaune pour un modèle plus rétro, qui revient à la mode. Un peu comme la laine, et le tricot finalement."	Thomas Horeau	France 2	3	30	2023
