title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Afghanistan : un double séisme a fait 920 morts selon un bilan provisoire	Un double séisme a frappé le sud-est de l'Afghanistan dans la nuit du mardi 21 au mercredi 22 juin. Le bilan provisoire est déjà très lourd, avec 920 personnes décédées et 600 blessés.Dans la nuit du mardi 21 au mercredi 22 juin, un double séisme a touché le sud-est de l'Afghanistan. Au lendemain, dans la province de Paktika, un hélicoptère apporte un premier secours aux sinistrés. Le séisme a été particulièrement ressenti dans cette province reculée, à 200 km au sud de Kaboul (Afghanistan), non loin de la frontière avec le Pakistan. Les infrastructures médicales y sont des plus réduites. Dans les villages de la région, les habitants s'organisent avec les moyens du bord pour se porter assistance. Le dernier bilan fait état de 920 morts et de 600 blessés. L'Union européenne prête à fournir de l'aide Le bilan n'est que provisoire : de nombreuses victimes se trouvent encore sous les gravats des maisons effondrées. Pays parmi les plus pauvres du monde, l'Afghanistan ne dispose guère de moyens pour faire face à ce type de catastrophe majeure. Le gouvernement afghan a d'ores et déjà sollicité les agences internationales pour qu'elles apportent en urgence une aide aux sinistrés. L'Union européenne a fait savoir qu'elle se tenait prête pour fournir cette aide et coordonner les secours.	""	France 3	6	22	2022
Afghanistan : un grand pas en arrière, le retour de la burqa	"Depuis le début du mois de mai 2022, la burqa est de nouveau rendue obligatoire pour les femmes en Afghanistan. Certaines d’entre elles refusent cette mesure et militent contre.Les talibans durcissent leur politique. Depuis le début du mois de mai 2022, les femmes doivent à nouveau porter le voile intégral dans les espaces publics. Cette mesure n’est pas acceptée par toutes et pour l’instant, à Kaboul, beaucoup d’entre elles font le choix de ne pas porter ce voile. \"Petit à petit, ils nous obligent à faire comme il y a 25 ans et maintenant, ils nous autorisent seulement à montrer nos yeux\", témoigne une jeune afghane en parlant des talibans. Un mince espoir Certaines activistes qui militent pour le droit des femmes continuent à faire savoir qu’elles ne souhaitent pas cet immense pas en arrière. Elles déplorent également le manque de soutien de la communauté internationale. \"Aujourd’hui, on n’a pas trop d’espoir parce que la communauté internationale ne nous soutient plus, mais tant que je serai en vie je continuerai à me battre contre les talibans\", déclare une activiste. Les Talibans assurent pourtant vouloir ouvrir de nouveau les écoles pour filles."	Elsa Pallot	France 2	5	19	2022
Afrique du Sud : le mythique Train Bleu reprend du service	"En Afrique du Sud, le Train Bleu traverse des paysages à couper le souffle. Après une pause en raison de l'épidémie de Covid-19, il a repris du service et affiche complet pour les prochains mois.En Afrique du Sud, le Train Bleu est de retour sur les rails. Depuis près d'un siècle, il parcourt les grands espaces du pays. Avec ses 19 wagons de boiseries et de dorures, c'est l'un des trains les plus luxueux au monde. Chaque cabine a son majordome particulier. Les 41 chambres possèdent un secrétaire, un salon, et pour les plus luxueuses, une baignoire et une robinetterie en plaqué or. \"On va être servis, nourris, tout le monde va être aux petits soins pour nous\", se réjouit une Sud-africaine, qui a embarqué pour deux jours de voyage vers Le Cap. Admirer les paysages sud-africains À 14 heures, le train se met en route. Un défi pour le conducteur : avec la pandémie, le vol de câbles en cuivre a explosé sur les voies ferrées d'Afrique du Sud. \"Parfois, ils volent les câbles juste sous vos yeux. Ça retarde le train. Et quand ils les volent, vous restez sans électricité\", déplore Lourens Olivier. Après plusieurs mois à quai, la compagnie a cassé les prix afin de faire revenir les voyageurs. Il faut tout de même débourser 1 300 euros, pour un voyage de trois jours en pension complète. Sur son trajet, le convoi ne dépasse jamais les 60km/h, et laisse ainsi le temps de contempler les merveilles du paysage sud-africain. À l'heure du diner dans le wagon restaurant, la tenue correcte est exigée pour tous. Au menu, des grands crus, et des plats dignes de chefs étoilés. Le lendemain matin, le train bleu arrivera en gare du Cap."	Elsa Pallot	France 2	1	8	2022
Afrique du Sud : quand les réserves stérilisent les lionnes pour préserver l'espèce	"En Afrique du Sud, pour sauver les lions dont la population a été réduite de moitié en 20 ans, il faut parfois les rendre stériles. La consanguinité peut en effet être fatale à la meute.Le lion voit sa population augmenter en Afrique du Sud, particulièrement dans les petites réserves. Elles font le choix de stériliser l'espèce face au risque de consanguinité. \"Sur les six femelles de notre réserve, cinq ont le même père. Donc si jamais elle s'accouplait avec lui, ce serait de la consanguinité directe, ce serait très mauvais\", explique Kevin Leo-Smith, directeur de la réserve de Rietspruit (Afrique du Sud). La plupart des réserves d'Afrique du Sud sont de petites tailles. Dans celle-ci, il faut contrôler en permanence la reproduction des trois mâles et six femelles. Population des lions divisée par deux en 20 ans Dans la nature et les grands espaces, la population de lions s'autorégule, car les meutes s'entretuent et d'autres prédateurs, comme des hyènes, les attaquent. Mais dans les réserves, il n'existe aucune menace. Les parcs travaillent également ensemble, et transfèrent régulièrement les mâles d'un parc à l'autre pour qu'ils n'aient aucun lien de parenté avec les femelles. Ce contrôle des naissances fait figure d'exception, car à l'échelle mondiale, la population des lions a presque été divisée par deux en 20 ans."	Elsa Pallot	France 2	12	13	2022
Agent du fisc tué : la profession traumatisée face à un geste prémédité	"Qui était le meurtrier présumé de l’agent du fisc tué lundi lors d’un contrôle dans le Pas-de-Calais ? Plusieurs éléments indiquent qu’il avait tendu un piège aux deux inspecteurs venus lui demander des comptes. Un hommage lui a été rendu ce mardi au ministère de l'Économie, mais aussi dans tous les centres d'impôts.  Dans l’intimité des locaux du centre des finances publiques d’Arras, les collègues de Ludovic Montuelle, tué lundi lors d’un contrôle, se sont recueillis longuement. À 43 ans, il était inspecteur principal, à la tête d’une brigade de neuf agents fiscaux. D’après les premiers éléments de l’enquête, le tueur, Sandy Théron, a prémédité son geste. Selon plusieurs collègues de la victime, le brocanteur a insisté pour que les agents se déplacent chez lui plutôt que d’être contrôlé à distance. Ludovic Montuelle avait accompagné sa collègue. Elle se disait préoccupée avant la visite. Cette peur de la réaction ultra-violente à l’annonce d’une mauvaise nouvelle, d’un redressement fiscal est un sentiment partagé par les inspecteurs du fisc, en témoigne cet autre agent de façon anonyme. \"On ressent toute cette défiance, le fait qu'on vient. Pourquoi ? Pourquoi on les a choisis ? Pourquoi ce n'est pas le voisin ?\", explique-t-il. Une angoisse qui pèse au quotidien sur les inspecteurs du fisc. Ils s’estiment peu protégés. Et les syndicats aimeraient un changement de procédure dans les contrôles. Selon eux, un agent fiscal doit avoir le droit de refuser un contrôle à domicile s’il estime qu’il y a un risque pour son intégrité physique. Une cellule psychologique a été ouverte pour les agents du centre des finances publiques d’Arras. L’autre inspecteur ligoté au moment du contrôle est sorti de l'hôpital mardi."	""	TF1	11	24	2022
Agents de sécurité : la galère du recrutement	Les agents de sécurité, les vigies, les stadiers... des milliers d'offres d'emploi restent sans réponse. Pourquoi ces métiers connaissent-ils de telles difficultés de recrutement ?  Leur zone de patrouille ne cesse de s'étendre. De plus en plus de kilomètres sont parcourus chaque jour pour assurer la sécurité dans les transports. Afin de soulager ses agents, la RATP recrute. Au total, 100 postes sont à pourvoir cette année 2022. Mais pour l'instant, seuls 20 postes ont trouvé preneur. Le métier n'attire pas. Un casse-tête pour le directeur. Il doit constamment réorganiser ses équipes. La RATP n'est pas la seule concernée par cette pénurie. Les supermarchés, les centres commerciaux ou les organisateurs d'événements sportifs ... tous recherchent des agents de sécurité et la situation ne devrait pas s'arranger. Les candidats ne se bousculent pas dans les écoles. Les salaires sont très faibles, selon les chaleurs. Pourquoi ne pas les augmenter ? Pour le directeur de cette société de sécurité, c'est impossible. À cela, s'ajoute un encadrement plus strict de la profession. Pour devenir agent, il faut désormais maîtriser le français, avoir un casier judiciaire vierge et résider dans l'Hexagone depuis au moins cinq ans. Plus de détails dans le reportage en en-tête de cet article.	""	TF1	9	1	2022
Agressions à la piqûre : un homme interpellé dans le Var après plusieurs plaintes	"Vendredi 3 juin, plusieurs personnes ont été piquées lors d'un concert à Toulon, dans le Var. Un homme a été interpelé et est incarcéré pour violences aggravées, mardi 7 juin.En plein concert à Toulon (Var), vendredi 3 juin, des spectateurs sont soudainement pris de panique. \"Il y avait vraiment un mouvement de foule et on entend : 'Attention, il y a quelqu'un qui pique au milieu !' Tout le monde vérifie sur ses jambes, (…) sur ses bras\", raconte Léyna Nomari, spectatrice du concert, qui a découvert une trace de piqûre sur l'une de ses cuisses, le lendemain. Ce même soir, une vingtaine de personnes ont été piquées. Un suspect a été arrêté par la police. Systématiquement porter plainte \"Cet individu a été immédiatement désigné par trois plaignants comme porteur d'une seringue, et par un plaignant comme ayant donné un coup de seringue\", indique Samuel Finielz, procureur de la République à Toulon (Var). Âgé de 20 ans, il est incarcéré pour violences aggravées. Dans toute la France, près de 400 incidents de ce type ont été recensés depuis le mois de février. Les patrons d'établissement et les policiers multiplient les contrôles, et demandent de systématiquement déposer plainte."	Thomas Horeau	France 2	6	7	2022
Agressions à la piqûre : un premier suspect mis en examen à Toulon	"Les plaintes pour des cas de piqûres se multiplient en France. Outre les discothèques, les salles de concert et les festivals sont également concernés. Les victimes sont touchées sans que l'on connaisse pour le moment les conséquences. À Toulon, un homme de 20 ans a été pour la première fois mis en examen.En plein concert sur une plage de Toulon (Var), vendredi 3 juin, Léyna Nomari, 19 ans, indique s'être soudain sentie mal. \"D'un coup je ne me sens pas bien, je vois flou, je sens que j'ai un peu les jambes en coton\", se souvient-elle. La jeune fille se met ensuite à vomir, et passe 30 minutes au poste de secours avant de regagner le public. Un mouvement de foule suit. \"On entend : 'Il y a des piqûres, il faut s'en aller'\", rapporte-t-elle. Un homme de 20 ans mis en examen Un jeune homme de 20 ans, au comportement suspect, a été interpellé par des policiers. Ce dernier, qui \"n'a pas été retrouvé en possession de seringue\", ainsi que l'indique Samuel Finielz, le procureur de la République à Toulon, nie cependant toute implication. Il a été mis en examen pour violences volontaires avec arme. Au cours des derniers jours, de nombreux événements en plein air ont été marqués par des faits semblables. À la feria de Nîmes (Gard), la mairie a recensé 53 victimes."	Pierre-Yves Grenu	France 3	6	7	2022
Agressé pour un retard : le médecin témoigne	À Mulhouse, les praticiens de SOS Médecins ont décidé d'exercer leur droit de retrait après l'agression d'un des leurs. Ils ont suspendu les consultations à domicile jusqu'à lundi 29 août. Le médecin blessé, choqué, témoigne.  Ce dimanche matin, Mathieu était de retour dans son cabinet, malgré le choc de son agression lors d'une consultation à domicile. Samedi 27 août, vers 14 heures, il se rend dans un quartier de Mulhouse. Une patiente se plaint de douleurs à la cheville. Il met plusieurs minutes avant de trouver le bon appartement et cela énerve le compagnon de la jeune femme. Il insulte le médecin, le menace avec un fusil à billes. Sur le coup, Mathieu pense que l'arme est réelle. Le tir laisse deux marques légères sur sa cuisse, mais le traumatisme est lourd à porter. En réaction, les visites à domicile de SOS Médecins sont annulées jusqu'à lundi matin. Un couple voulait une consultation en urgence samedi soir pour son bébé. Il a dû attendre l'ouverture de la permanence le lendemain matin. La structure médicale veut marquer le coup pour montrer son incompréhension face à un tel acte. Ces derniers mois, des praticiens ne comptent plus leurs heures pour permettre à chacun l'accès aux soins. L'agresseur âgé d'une trentaine d'années est déjà connu des services de police. Il sera jugé ce lundi en comparution immédiate.	""	TF1	8	28	2022
Agriculteurs, particuliers ou entreprises : qui consomme le plus d'eau en France ?	"Quasiment tous les départements de France sont concernés par les alertes sécheresse. Mais combien de litres d’eau consomme-t-on chaque jour en France ? Et quels sont les plus gros consommateurs ?  Face à une sécheresse qualifiée d’historique, chacun d'entre nous est appelé à ne pas gaspiller l’eau. Alors, peut-on encore piquer une tête sans culpabiliser ? \"On fait très attention\", assure David Tellier, propriétaire d’une piscine en Vendée, dans la vidéo en tête de cet article. Et pour limiter le gaspillage, la famille s’impose quelques règles de bons sens. \"On recouvre la piscine tous les jours pour éviter l’évaporation. Et on fait attention à ne pas faire de plongeons inappropriés ou de choses comme ça pendant cette période\", insiste-t-il. Contrairement aux idées reçues, les quelque 3,2 millions de piscines privées implantées sur le territoire ne représentent qu’une toute petite part de l’eau consommée en France. David Tellier, comme la majorité des propriétaires, ne renouvelle qu’un quart de l’eau de sa piscine chaque année, ce qui représente une consommation 9000 litres par an, soit une moyenne de 25 litres par jour. À titre de comparaison, en France, un habitant consomme en moyenne un peu moins de 150 litres d’eau chaque jour, dont 20 % partent dans les toilettes, 39 % sous la douche, 10 % dans le lave-vaisselle et 20 % pour le linge. Au total, les usages domestiques représentent environ un quart (24%) de la consommation d’eau en France. Mais alors, qui sont les plus gros consommateurs ? Ce sont, bien évidemment, les agriculteurs. Ils utilisent en effet 48% de la ressource en eau. Une partie pour irriguer les cultures, l’autre pour abreuver le bétail. En Vendée, Yan Dubs cultive du maïs pour nourrir ses vaches. C’est la culture la plus gourmande en eau. Sur l’année, cet agriculteur utilise 100 millions litres d’eau au total. Mais moins de maïs, c’est moins de nourriture pour ses vaches, et donc aussi moins de lait. Quid des entreprises dans tout ça ? Les secteurs les plus gourmands (et de loin) sont ceux de l’industrie et de l’énergie. Ils consomment à eux seuls 28% de l’eau en France, dont une grande majorité pour le refroidissement des centrales électriques. L’eau puisée est rejetée dans les cours d’eau, et environ 10% disparaissent sous forme de vapeur. La chimie et la fabrication de cartons figurent également parmi les domaines qui consomment le plus d'eau. À l'échelle nationale, 5,3 milliards de mètres cubes d'eau sont utilisés dans l'Hexagone tous les ans, de quoi remplir quelque 2100 piscines olympiques."	""	TF1	8	9	2022
Agriculteurs, riverains : ils surveillent le feu	"A Landiras (Gironde), le feu n'est toujours pas maitrisé. Certains habitants décident d'aider les pompiers dans leur mission.  En plein milieu de la nuit, ils préparent leur plan de bataille. Pendant des heures, ils sillonnent les chemins pour repérer les flammes. Ce soir, c'est la première sortie d'Anne. Elle est accompagnée par Victor, 24 ans, sur le terrain depuis le début de l'incendie. Après seulement quelques minutes, une reprise en bord de route a été détectée. Pour l'éteindre, les seuls outils dont ils disposent sont des seaux et des pelles. Dans la nuit noire, ils doivent rester vigilants car le sol est brûlant. Agents immobiliers, informaticiens ou charpentiers, ils sont tous bénévoles. Certains ont même déposé des congés pour venir prêter main forte. \"J'ai pas mal de copains pompiers donc je ne me voyais pas rester immobile pendant qu'eux nous sauvaient un peu la vie, enfin, celle du village\", explique Michael Goupil, bénévole. La journée, ce sont les fumerolles qui inquiètent les vigies. Ici, c'est à l'aide de cet ancien camion de pompiers qu'ils les traquent. Un travail de fourmi pour noyer les braises et éviter que des secteurs épargnés par les flammes jusque-là s'embrasent. TF1 | Reportage L. Merlier, A. Chomy"	""	TF1	7	24	2022
Agriculture : comment des chasseurs sauvent des faons grâce à des drones	"En Alsace, les agriculteurs ont commencé à faucher leur foin. Mais avant de lancer les machines, ils ont fait appel, pour la première fois, à des chasseurs. Ils repèrent les faons dans les herbes hautes pour les protéger des machines agricoles.À Weyer (Bas-Rhin), des chasseurs utilisent un drone afin de repérer le gibier. Le but : lui sauver la vie. La caméra infrarouge permet de repérer les animaux couchés dans les prés, avant le passage de la faucheuse. \"On a une quarantaine d'hectares de prairies, on peut retrouver, à mon avis, 20, 25 chevreuils\", estime Romain Weinum, technicien à la Fédération des chasseurs du Bas-Rhin. L’objectif est de sauver les faons et de leur leur éviter la faucheuse. \"Généralement, on ne les voit pas\" Des animaux découpés par la faucheuse, l’agriculteur Michel Toussaint en a déjà vu. \"Vous voyez un peu la hauteur de l’herbe, donc c’est assez dense. Et généralement, on ne les voit pas\", explique-t-il. La coopération entre agriculteurs et chasseurs devrait s’amplifier. Plusieurs dizaines de milliers d’hectares sont fauchées chaque année en Alsace. Le nombre de faons découpés par les machines est difficile à déterminer, mais il dépasserait largement le millier."	Pierre-Yves Grenu	France 3	6	10	2022
Agriculture : dans le Pas-de-Calais, un vin Ch'ti cultivé sur un terril	Dans le Pas-de-Calais, les bassins miniers connaissent une nouvelle vie. Sur les flancs d’un terril de la région se loge un vignoble unique en France, perché à plus de 130 mètres de haut.Sur la colline noire de Haillicourt (Pas-de-Calais), symbole du passé minier de la région, 3 000 pieds de vignes sont vendangés par une cinquantaine de bénévoles, défiant une pente vertigineuse. Les vignes y ont été plantées il y a dix ans par Olivier Pucek, viticulteur, installé en Charente mais originaire de la région. “Pour faire mûrir du raisin, il faut de la chaleur et du soleil, explique-t-il. On savait qu’on pouvait récupérer cela sur le terril.” Le schiste et la pente aident à faire monter la température de la terre, et à faire pousser le raisin, qui donnera du Chardonney. Du vin dans le Nord, un projet pas si fou Cette vendange donne le “Charbonnay”. “Je ne retrouve pas le goût du charbon”, soulève Henri Jammet, vigneron de la région. Faire du vin dans le Pas-de-Calais, un projet fou ? Pas tant que ça, selon des experts climatiques. Selon la projection, le réchauffement climatique permettra dès 2050 de produire du vin bien au-delà des régions viticoles traditionnelles. Les Hauts-de-France, la Bretagne et la Normandie pourraient, à l’avenir, avoir un climat parfait pour la viticulture.	Elsa Pallot	France 2	10	7	2022
Agriculture : des jeux vidéo pour faire découvrir le métier	"Afin de parler sans tabou de leur travail et avec pédagogie, certains agriculteurs ont créé des chaînes YouTube. Il existe même un jeu vidéo pour permettre d'être dans la peau d'un agriculteur et de faire fructifier sa ferme.Grâce aux jeux vidéo, il est possible de piloter un avion ou se prendre pour une star du foot, mais aussi de gérer une ferme. Bastien, 21 ans, peut ainsi passer plusieurs heures par jour à moissonner, s’occuper des bêtes, semer. \"Ce n'est pas des gros jeux vidéo où on doit cliquer partout, là, c’est avec le tracteur, on travaille dans le champ et c’est vrai que c’est apaisant\", confie le jeune homme. Lui-même fils d’agriculteur, Bastien a lancé sa chaîne YouTube : 350 000 abonnés se passionnent pour ses vidéos. Donner envie aux citadins Ces jeux sont capables de susciter des vocations. C'est une aubaine pour la filière, en manque de main d’œuvre. Bastien a été sollicité par un constructeur d’engin agricole. Démonstrations du jeu, test de machine... Tout est retransmis sur sa chaîne YouTube. \"Ça permet de nous adresser à une communauté très large et aujourd’hui on doit aller chercher des citadins et leur donner envie\", explique Nicolas Morel, le responsable. D’ici dix ans, un agriculteur sur deux sera à la retraite."	Pierre-Yves Grenu	France 3	2	26	2022
Agriculture : des moissons avec deux semaines d'avance en raison des aléas climatiques	"Le coup d'envoi des moissons est arrivé avec deux semaines d'avance, en raison des records de chaleur et des aléas de la météo. Les céréales sont venues à maturité trop vite, comme dans le nord de la Vienne, à Saint-Clair.À Saint-Clair (Vienne), il n'y a pas de temps à perdre pour Sébastien Berger, céréalier. Il doit moissonner le blé tant qu'il fait beau. Ses journées de travail s'étirent jusqu'à la nuit pour échapper aux caprices de la météo. \"Tant qu'il fait bon à moissonner, il faut moissonner. On ne sait pas si on va prendre un orage qui vient craquer et qui nous saccage notre récolte\", explique-t-il. Chaque année, c'est le même scénario, sauf que cette fois, les moissons ont démarré avec quinze jours d'avance. Un rendement diminué de 30 % Ce démarrage en avance est une première dans la région, que Sébastien Berger attribue au dérèglement climatique. \"Le coup de sec à la fin du mois de mai, début juin, n'a pas laissé les plantes faire leur cycle et mûrir naturellement. Le chaud les a brûlées sur pied\", explique le céréalier. Résultat : des grains tout petits, déshydratés, et un rendement diminué de 30 %. Même si les prix ont augmenté depuis le début de la guerre en Ukraine, les cours sont très fluctuants."	""	France 2	7	5	2022
Agriculture : des moissons sous haute tension en raison de la sécheresse	"Les moissons de 2022 ont débuté en avance, en raison de la sécheresse. Un autre problème se pose pour les agriculteurs : les risques d'incendies. Avec de nombreux départs de feux, les agriculteurs sont appelés à la plus grande vigilance.Les moissons sont surveillées de très près, samedi 25 juin. Jean-Bernard Prunet, agriculteur dans le Tarn, craint l'incendie. \"On a quinze jours d'avance, à peu près, et en plus il fait très sec. Donc on risque d'avoir des départs de feu à tout moment\", confie-t-il. À quelques kilomètres de là, un feu de récoltes n'a pas pu être évité. Malgré les efforts des pompiers, 74 hectares de blé sont partis en fumée. Chaleur et sécheresse en cause La chaleur et la sécheresse sont la cause de ces phénomènes. Les céréales n'ayant pas suffisamment poussé, il faut moissonner au ras du sol. \"Le sol est couvert de silex. Ces silex passent sous la lame, (…) et ça peut provoquer au frottement une étincelle, et le début d'un incendie\", explique Jean Rey, chauffeur de moissonneuse-batteuse. L'incendie peut également provenir directement de la machine, qui chauffe jusqu'à 120 degrés. Dans le Doubs, Etienne Vichot, agriculteur, doit nettoyer en permanence les poussières de la récolte et signale des \"problèmes de surchauffe\" des machines."	""	France 3	6	25	2022
Agriculture : du lait vendu plus cher, mais les coûts des éleveurs sont en hausse	"La filière lait appelle les grandes surfaces à augmenter les prix de vente. Paradoxalement, les revenus des agriculteurs ont bondi, mais leurs coûts ont augmenté encore plus vite.La bouteille de lait est de plus en plus chère en rayon. Elle rapporte aussi de plus en plus aux éleveurs. Pourtant, beaucoup quittent le métier. Alors, ce prix les rémunère-t-il vraiment assez ? Daniel Piegay, éleveur laitier, a repris l'exploitation familiale, il y a 20 ans. Il vend son lait 440 euros la tonne, soit 70 de plus qu'en avril. Mais entretemps, tous ses coûts ont explosé : électricité, carburant ou encore l'engrais pour ses champs. Un salaire plus bas \"L'année dernière, je l'ai acheté 340 euros la tonne. En ce moment, il est à 900 euros\", explique Daniel Piegay à propos de l'engrais. L'éleveur a également dû faire face à la sécheresse, cet été. Il est alors impossible de laisser les vaches se nourrir uniquement dans les prés. Il devra donc racheter du fourrage plus coûteux cette année. Malgré un lait vendu plus cher, cet éleveur s'est résolu à se verser un smic pour 70 heures de travail par semaine."	Elsa Pallot	France 2	9	7	2022
Agriculture : en Dordogne, des châtaignes en abondance pour la récolte	"La châtaigne symbolise l'automne et ses couleurs. La Dordogne est le troisième département producteur en France, derrière l'Ardèche et la Corse. La récolte a lieu en ce moment, et s'annonce très prometteuse.Denis Bourgin, producteur de châtaignes à Varaignes (Dordogne), récolte depuis trois semaines. \"Quand on voit tout ce qui est par terre et comment elle est, bien ronde, bien brillante, bien formée, sans trace de vers… Là, on est content\", confie-t-il. Contrairement à bien d'autres fruits, les châtaignes ont résisté et grandi malgré les aléas météo en tout genre, et ce dans presque tout le département. Une année record La chambre d'agriculture en Dordogne mise sur 30 à 40% de mieux qu'une année classique. Denis a atteint son record absolu à deux semaines de la fin de la récolte. Il pourrait passer de 16 à 25 tonnes. Après une année 2021 calamiteuse, puisque le gel avait ruiné les cultures, la famille respire. Le rythme promet d'être intense, entre vente directe et transformation d'une partie de la récolte. Mais Colette a le sourire. \"C'est quand même le couronnement de tout le travail qui a précédé depuis le verger. Travailler un beau produit, c'est vraiment satisfaisant\", se réjouit-elle."	""	France 3	10	15	2022
Agriculture : l'enjeu de la méthanisation	"Face à la crise de l'énergie liée à la guerre en Ukraine, certains agriculteurs se tournent vers la méthanisation. Dans les campagnes, des dômes géants transforment le fumier et les déchets agricoles en gaz combustible pour chauffer les maisons. Un procédé qui suscite néanmoins des polémiques.À Val-de-Briey (Moselle), quatre dômes géants de plus de dix mètres de haut ont été érigés. Cinq agriculteurs ont fait le pari de créer une unité de méthanisation. Depuis un an et demi, tous les jours, des tracteurs apportent 70 tonnes de déchets à recycler. \"C'est des effluents d'élevage qui viennent de nos exploitations\", explique Christian Bausch, coexploitant à Valbioénergie. Transformer la matière organique en gaz À l'intérieur de grosses cuves, en plus du fumier, des résidus de culture et 15% de céréales sont absorbés comme dans un estomac géant. On les appelle des \"digesteurs\" : les cuves digèrent la matière et la transforment en gaz. Pour produire ce gaz, les agriculteurs ont dû investir 4,5 millions d'euros, en partie financés par l'État et l'Europe. En soutenant la filière, l'État espère arriver à 30% de consommation de gaz renouvelable d'ici dix ans. Mais certaines installations inquiètent les écologistes, qui redoutent une pollution des sols."	Pierre-Yves Grenu	France 3	3	3	2022
Agriculture : la récolte des noix de Grenoble a débuté	"Depuis lundi 26 septembre, la récolte des noix de Grenoble est lancée. Les équipes de France Télévisions sont allées à la rencontre d’un nuciculteur dans la Drôme.La récolte de la célèbre noix de Grenoble (Isère) a débuté. Elle bénéficie d'un label AOP (appellation d'origine protégée). La récolte a débuté avec un peu d'avance cette année. C'est un travail minutieux. Les équipes de France Télévisions sont allées à la rencontre de Benoît Villard, nuciculteur à Hostun (Drôme). Il possède 40 hectares de parcelles, dont 30 bénéficient de la prestigieuse appellation noix de Grenoble. Une machine lui permet de secouer les noyers pour faire tomber les fruits les plus mûrs. Les noix peuvent être récoltées depuis lundi 26 septembre \"C’est le début de la récolte, c’est ce qu’on attend toute l’année donc là c’est la récompense\", explique le producteur de noix. Depuis lundi 26 septembre, les nuciculteurs ont officiellement le droit de récolter les noix. C’est un comité d’experts, lié à l’appellation, qui a fixé la date en fonction de la maturité des noix. Une fois ramassées, il n’y a pas de temps à perdre. Avant d’être séchées, les noix sont lavées dans une machine et le producteur ne garde que les meilleures. Cette année, leur taille est plus petite en raison de la sécheresse."	Thomas Horeau	France 2	9	27	2022
Agriculture : la récolte des pommes a commencé avec quelques jours d’avance	"Étant donné les fortes sécheresses, les pommes sont arrivées à maturité avec une à deux semaines d’avance. La récolte a donc commencé, lundi 29 août.C’est l’une des conséquences des aléas climatiques de l'été : la saison des pommes a débuté avec une à deux semaines d'avance. Les fortes chaleurs les ont fait murir plus vite. Dans le Tarn-et-Garonne, les saisonniers sont déjà au travail et la récolte s'annonce prometteuse. \"Je pense qu’on est sauvé là. L’eau va revenir donc je pense que ça va être bien\", explique un exploitant agricole. Par ailleurs, il souligne la bonne qualité gustative de sa récolte. 90 centimes d’euros le kilo Dans cette exploitation, les particuliers peuvent venir cueillir eux-mêmes les pommes. À 90 centimes d’euros le kilos, les prix sont restés stables. Des clients en remplissent ainsi un coffre entier : \"J’en ramasse pour la famille. (…) ça dure tout l’hiver, donc je n’achète jamais d’autres pommes\", explique une femme."	Thomas Horeau	France 2	8	29	2022
Agriculture : la récolte du sel a débuté à Noirmoutier	"Jeudi 12 mai, la récolte du sel a commencé à Noirmoutier, en Vendée. Avec le réchauffement climatique, celle-ci débute de plus en plus tôt dans l'année.À l’aube de l’été, sur l’île de Noirmoutier (Vendée), soleil et vent révèle un camaïeu de gris dans les marais salants, jeudi 12 mai. La récolte du sel a commencé il y a deux jours. Le gros sel est également prêt à être récolté, avec un mois d’avance par rapport à la normale. Le sel est ensuite envoyé dans une coopérative. Il est stocké avant d’être emballé. Les machines tournent toute l’année. Ce jour-là, c’est un sel récolté en 2019 qui est travaillé. \"On est obligé de laisser le sel séché en tas quelques années pour qu’il s’égoutte\", détaille Joël Pieu, directeur de la coopérative de sel de Noirmoutier. Un mois et demi de production en plus Chaque année, 2 500 tonnes sont conditionnées dans les boîtes et les paquets. Une quantité en constante hausse depuis six ans, en raison du réchauffement climatique. \"Avant, les productions démarraient plutôt en juin pour se terminer fin août alors qu’aujourd’hui, on a quasiment un mois et demi de production en plus\", explique le directeur."	Philippe Denis	France 3	5	12	2022
Agriculture : la sécheresse fait souffrir les éleveurs	"Jeudi 4 août, les épisodes caniculaires à répétition accentuent la sécheresse en France. Pour les éleveurs, la situation est critique.Des sols brûlés et asséchés qui ne permettent pas de nourrir correctement les bêtes, la sécheresse a des conséquences très difficiles pour les animaux et les éleveurs. Dans le massif de la Chartreuse, la situation est bien compliquée pour les agriculteurs. \"En temps normal, ça arrive qu’on ait une petite période de sec au mois d’août mais bon là voir l’alpage tout jaune comme ça, c’est quand même rare\", observe Olivier Bastien, éleveur. Les vaches, qui ne trouvent quasiment pas de points d’eau pour s’hydrater, produisent beaucoup moins de lait qu’à l’accoutumée. Des éleveurs obligés de vendre des animaux Pour d’autres agriculteurs, la sécheresse a des répercussions plus grandes encore. En Charente, un éleveur va devoir vendre 10 % de ses bêtes. \"Les bêtes que j’aurai dû vendre au printemps ou à l’été prochain, je les ai déjà mises à l’engraissement pour qu’elles partent au mois de septembre. Ça va me permettre de faire de la trésorerie pour racheter de la nourriture\", décrit Jean-Bernard Sallat, vice-président de la Chambre d’agriculture. Le problème pour les agriculteurs est la disparition de saisons bien marquées."	""	France 3	8	4	2022
